timestamp,site,line_id,sensor_id,temperature_c,vibration_mms,debit_uh
2026-04-11T14:32:59,Saint-Etienne,1,SSAI-L1-T01,55.49,6.353296463811078,112.73
2026-04-06T01:33:25,Lyon,1,SLYO-L1-T01,72.64,5.193996100594096,124.17
2026-04-07T09:55:48,Lyon,1,SLYO-L1-T01,68.15,4.528380992629808,96.3
2026-04-19T09:15:14,Roubaix,1,SROU-L1-T01,50.12,2.103196194983674,114.15
2026-04-11T03:36:20,Roubaix,2,SROU-L2-T01,74.3,4.43408032784632,106.57
2026-04-18T19:52:07,Roubaix,3,SROU-L3-T01,145.09,12.0,97.31
2026-04-25T01:27:38,Saint-Etienne,1,SSAI-L1-T01,72.35,1.8276806706888369,103.33
2026-04-20T18:34:54,Roubaix,1,SROU-L1-T01,64.02,3.8767086792339858,109.51
2026-04-14T06:58:39,Roubaix,2,SROU-L2-T01,65.44,3.0394583553475636,98.63
2026-04-23T16:40:33,Roubaix,3,SROU-L3-T01,158.84,12.0,111.84
2026-04-14T15:42:29,Saint-Etienne,3,SSAI-L3-T01,75.02,3.8480748800430296,143.34
2026-04-09T22:36:53,Roubaix,1,SROU-L1-T01,65.77,6.354205918642438,123.43
2026-04-27T00:22:15,Lyon,1,SLYO-L1-T01,62.74,4.0191237452946735,100.4
2026-04-01T14:37:46,Saint-Etienne,2,SSAI-L2-T01,77.63,3.500732112743489,112.39
2026-04-17T17:27:19,Lyon,1,SLYO-L1-T01,55.59,3.692959537278364,110.75
2026-04-22T16:06:44,Saint-Etienne,2,SSAI-L2-T01,66.9,3.3806124043458943,107.58
2026-04-08T00:41:00,Roubaix,2,SROU-L2-T01,61.79,6.176836362207689,101.63
2026-04-07T17:17:11,Lyon,1,SLYO-L1-T01,72.63,3.9586605453574797,128.8
2026-04-17T14:03:54,Saint-Etienne,3,SSAI-L3-T01,57.01,4.9076735402346126,123.11
2026-04-28T05:39:50,Saint-Etienne,2,SSAI-L2-T01,86.33,4.636833367805592,112.98
2026-04-23T01:33:51,Roubaix,2,SROU-L2-T01,66.13,3.677751428587603,108.93
2026-04-10T01:21:47,Saint-Etienne,2,SSAI-L2-T01,85.91,4.501810244993805,111.2
2026-04-01T00:22:18,Saint-Etienne,3,SSAI-L3-T01,53.99,5.397318006252896,98.77
2026-04-08T16:34:57,Saint-Etienne,2,SSAI-L2-T01,69.85,3.407148346103838,134.68
2026-04-24T07:17:27,Saint-Etienne,3,SSAI-L3-T01,66.2,4.217179746274207,96.71
2026-04-04T08:14:49,Roubaix,3,SROU-L3-T01,149.23,12.0,105.83
2026-04-15T16:09:02,Roubaix,4,SROU-L4-T01,51.76,3.654848042827287,99.53
2026-04-16T08:57:42,Roubaix,3,SROU-L3-T01,148.65,12.0,104.01
2026-04-28T10:26:28,Lyon,1,SLYO-L1-T01,61.23,4.109064917292296,108.08
2026-04-09T06:59:54,Roubaix,2,SROU-L2-T01,61.13,4.86486784025343,108.29
2026-04-01T20:43:18,Roubaix,4,SROU-L4-T01,60.52,1.9341471276011735,109.84
2026-04-07T17:36:57,Roubaix,3,SROU-L3-T01,157.87,12.0,110.27
2026-04-04T03:52:44,Lyon,1,SLYO-L1-T01,69.28,2.808976852123972,83.78
2026-04-24T06:51:54,Lyon,1,SLYO-L1-T01,72.86,5.157382717418857,105.83
2026-04-28T12:46:24,Roubaix,4,SROU-L4-T01,50.29,2.9996508083742777,114.52
2026-04-29T16:39:51,Roubaix,1,SROU-L1-T01,56.12,3.967241251398024,94.07
2026-04-22T15:05:15,Roubaix,1,SROU-L1-T01,65.9,5.367396556233387,108.49
2026-04-16T12:36:56,Roubaix,4,SROU-L4-T01,65.1,4.773232530503167,127.91
2026-04-25T14:51:47,Lyon,1,SLYO-L1-T01,65.7,2.601952379328479,103.86
2026-04-25T05:16:42,Lyon,1,SLYO-L1-T01,64.18,3.6686903146787206,115.54
2026-04-21T01:16:44,Saint-Etienne,1,SSAI-L1-T01,81.85,3.6717854889074535,91.54
2026-04-20T15:47:01,Saint-Etienne,3,SSAI-L3-T01,70.55,4.152962565307753,99.53
2026-04-26T21:11:22,Saint-Etienne,2,SSAI-L2-T01,58.46,4.909258891403652,120.38
2026-04-01T02:45:34,Roubaix,1,SROU-L1-T01,65.33,3.096101243314894,110.62
2026-04-23T02:43:11,Saint-Etienne,3,SSAI-L3-T01,62.46,4.253051250310724,111.51
2026-04-05T04:24:22,Saint-Etienne,1,SSAI-L1-T01,57.6,3.74306146796037,123.7
2026-04-03T14:08:48,Roubaix,4,SROU-L4-T01,60.92,6.419322413177815,114.04
2026-04-04T14:28:03,Lyon,1,SLYO-L1-T01,75.37,5.230072194917257,92.11
2026-04-28T15:27:25,Saint-Etienne,3,SSAI-L3-T01,55.68,5.106227397027965,117.45
2026-04-03T21:05:15,Roubaix,2,SROU-L2-T01,57.89,2.760842666997915,122.63
2026-04-17T01:28:41,Roubaix,1,SROU-L1-T01,68.99,1.2087578528339336,108.86
2026-04-17T21:02:03,Lyon,1,SLYO-L1-T01,64.42,4.307225454531857,113.56
2026-04-17T00:57:26,Roubaix,4,SROU-L4-T01,60.13,2.2951522949768193,103.51
2026-04-13T13:59:06,Saint-Etienne,3,SSAI-L3-T01,52.26,4.989194130078555,114.88
2026-04-09T11:01:00,Roubaix,2,SROU-L2-T01,76.52,2.973402516220523,93.78
2026-04-12T16:30:18,Lyon,1,SLYO-L1-T01,51.37,4.632087949789612,118.66
2026-04-28T14:45:51,Lyon,1,SLYO-L1-T01,55.71,3.2611624490479647,117.99
2026-04-06T15:24:58,Roubaix,1,SROU-L1-T01,65.8,5.007310049389655,112.5
2026-04-29T14:38:10,Saint-Etienne,2,SSAI-L2-T01,61.71,4.063323556647572,116.23
2026-04-28T16:33:13,Roubaix,3,SROU-L3-T01,147.44,12.0,118.44
2026-04-09T07:39:44,Saint-Etienne,1,SSAI-L1-T01,65.04,4.171384876988218,118.8
2026-04-01T22:32:13,Roubaix,2,SROU-L2-T01,84.59,3.9459278464584235,121.79
2026-04-09T10:37:24,Saint-Etienne,3,SSAI-L3-T01,60.12,3.2969669803813644,121.45
2026-04-11T23:47:23,Lyon,1,SLYO-L1-T01,51.5,5.662780961797132,105.63
2026-04-15T23:51:32,Saint-Etienne,2,SSAI-L2-T01,60.3,3.6484713428496343,106.35
2026-04-29T19:25:50,Roubaix,2,SROU-L2-T01,73.71,3.6395621563327705,118.93
2026-04-08T17:26:15,Roubaix,2,SROU-L2-T01,71.38,4.132317435353243,115.14
2026-04-11T00:57:17,Roubaix,1,SROU-L1-T01,59.07,4.561103872828199,116.29
2026-04-09T15:54:57,Lyon,1,SLYO-L1-T01,65.25,3.4825358056589675,90.8
2026-04-17T04:31:13,Lyon,1,SLYO-L1-T01,60.31,,113.63
2026-04-04T20:08:28,Roubaix,1,SROU-L1-T01,82.82,3.014553487899476,132.69
2026-04-26T23:57:59,Saint-Etienne,1,SSAI-L1-T01,70.66,5.173550548210806,107.03
2026-04-13T23:06:35,Saint-Etienne,1,SSAI-L1-T01,57.65,4.079992622010215,104.19
2026-04-07T11:28:50,Saint-Etienne,2,SSAI-L2-T01,62.49,3.072463866994328,109.18
2026-04-10T00:59:06,Lyon,1,SLYO-L1-T01,65.64,3.5992920039150693,103.93
2026-04-02T19:23:46,Lyon,1,SLYO-L1-T01,61.87,1.5195020946465583,99.55
2026-04-23T18:04:42,Lyon,1,SLYO-L1-T01,64.81,5.2567308772981765,112.3
2026-04-20T06:24:58,Saint-Etienne,3,SSAI-L3-T01,56.96,2.746697499825014,106.97
2026-04-27T10:32:48,Saint-Etienne,1,SSAI-L1-T01,66.72,4.389087421663777,131.78
2026-04-01T06:37:16,Roubaix,4,SROU-L4-T01,78.33,,103.96
2026-04-23T06:15:07,Saint-Etienne,2,SSAI-L2-T01,67.74,4.144502060641733,118.58
2026-04-20T19:55:07,Saint-Etienne,3,SSAI-L3-T01,62.37,4.735062447041834,102.85
2026-04-06T09:03:11,Saint-Etienne,1,SSAI-L1-T01,63.38,4.433037749657309,109.77
2026-04-26T03:30:03,Saint-Etienne,1,SSAI-L1-T01,61.95,3.382168605533568,110.2
2026-04-15T18:41:36,Lyon,1,SLYO-L1-T01,58.97,4.473311578838018,105.23
2026-04-09T19:05:10,Roubaix,2,SROU-L2-T01,60.33,4.232385430714162,134.99
2026-04-23T06:55:11,Roubaix,1,SROU-L1-T01,72.65,3.2884110891912512,94.64
2026-04-02T12:40:07,Lyon,1,SLYO-L1-T01,80.7,5.084159855649936,136.26
2026-04-06T20:09:54,Roubaix,3,SROU-L3-T01,142.59,12.0,112.22
2026-04-27T16:17:02,Roubaix,2,SROU-L2-T01,69.74,5.6791813474101005,110.31
2026-04-03T02:06:52,Roubaix,3,SROU-L3-T01,143.21,12.0,110.26
2026-04-22T22:17:44,Roubaix,2,SROU-L2-T01,50.75,4.840049952765425,93.39
2026-04-22T11:24:10,Lyon,1,SLYO-L1-T01,61.48,2.0304864592317062,111.95
2026-04-07T10:05:50,Saint-Etienne,1,SSAI-L1-T01,75.4,4.4168026581362785,116.44
2026-04-20T15:23:45,Roubaix,4,SROU-L4-T01,56.92,4.978215944599891,100.12
2026-04-09T14:16:23,Saint-Etienne,3,SSAI-L3-T01,66.12,3.2427890961677246,108.31
2026-04-04T18:13:41,Roubaix,2,SROU-L2-T01,65.68,4.951504047596325,111.0
2026-04-26T00:35:23,Saint-Etienne,2,SSAI-L2-T01,66.0,4.091660101188164,127.83
2026-04-21T13:34:07,Roubaix,2,SROU-L2-T01,58.77,3.4026315259493587,97.3
2026-04-11T14:09:17,Roubaix,1,SROU-L1-T01,62.28,3.166313275398837,104.62
2026-04-28T03:14:47,Roubaix,2,SROU-L2-T01,66.79,4.1106503145564375,116.04
2026-04-09T22:35:03,Roubaix,4,SROU-L4-T01,51.44,5.174188283217665,97.86
2026-04-13T16:45:49,Roubaix,2,SROU-L2-T01,70.34,3.33183136187029,120.77
2026-04-10T06:47:33,Saint-Etienne,3,SSAI-L3-T01,72.24,4.845226342778186,83.63
2026-04-01T11:59:37,Saint-Etienne,1,SSAI-L1-T01,77.85,2.1756700652930387,104.65
2026-04-10T02:38:36,Roubaix,3,SROU-L3-T01,156.24,12.0,121.7
2026-04-18T06:11:10,Saint-Etienne,1,SSAI-L1-T01,60.41,5.569611536942423,115.97
2026-04-15T18:02:59,Lyon,1,SLYO-L1-T01,68.37,2.529069599166946,116.2
2026-04-25T19:33:55,Roubaix,3,SROU-L3-T01,158.89,12.0,94.48
2026-04-14T11:56:49,Saint-Etienne,3,SSAI-L3-T01,69.03,3.7209646702669095,114.12
2026-04-23T13:54:45,Roubaix,4,SROU-L4-T01,60.22,3.344887992495284,105.06
2026-04-06T23:20:37,Lyon,1,SLYO-L1-T01,63.27,1.6814759980057405,99.99
2026-04-01T13:30:06,Saint-Etienne,3,SSAI-L3-T01,62.38,4.89765287888414,108.36
2026-04-22T17:22:54,Saint-Etienne,3,SSAI-L3-T01,64.35,5.962359317681313,101.79
2026-04-11T09:13:59,Saint-Etienne,1,SSAI-L1-T01,61.23,3.9897936135915217,110.84
2026-04-01T23:54:35,Roubaix,2,SROU-L2-T01,58.51,3.3873178408988354,89.87
2026-04-28T01:55:38,Lyon,1,SLYO-L1-T01,63.34,3.066824814802498,88.02
2026-04-22T21:45:18,Saint-Etienne,1,SSAI-L1-T01,78.76,4.365920232426603,98.69
2026-04-05T13:56:05,Saint-Etienne,1,SSAI-L1-T01,63.53,5.891133042106584,108.42
2026-04-23T16:33:04,Lyon,1,SLYO-L1-T01,68.38,1.2188887331438298,121.35
2026-04-05T05:28:00,Saint-Etienne,2,SSAI-L2-T01,60.22,3.9201215448641276,93.56
2026-04-14T00:26:21,Saint-Etienne,1,SSAI-L1-T01,67.37,4.0209668753839045,102.95
2026-04-18T00:43:54,Roubaix,4,SROU-L4-T01,62.37,3.953610533068647,109.69
2026-04-07T23:58:46,Roubaix,3,SROU-L3-T01,148.63,12.0,93.61
2026-04-11T21:14:09,Lyon,1,SLYO-L1-T01,60.3,3.3923188231622645,98.87
2026-04-19T04:11:07,Roubaix,1,SROU-L1-T01,60.91,4.669974552292944,120.25
2026-04-23T21:13:40,Lyon,1,SLYO-L1-T01,50.63,5.781295815080426,101.7
2026-04-09T14:42:48,Saint-Etienne,2,SSAI-L2-T01,76.1,4.935435098171836,94.49
2026-04-19T02:39:13,Saint-Etienne,3,SSAI-L3-T01,81.63,3.106177713804715,122.03
2026-04-17T21:44:16,Saint-Etienne,1,SSAI-L1-T01,61.03,7.486285016561328,97.63
2026-04-26T16:03:30,Saint-Etienne,1,SSAI-L1-T01,74.02,3.6758695601814395,138.57
2026-04-25T10:54:01,Lyon,1,SLYO-L1-T01,64.17,4.039924776446114,117.83
2026-04-10T15:08:45,Roubaix,1,SROU-L1-T01,68.27,2.3696809700998234,145.16
2026-04-29T02:58:52,Saint-Etienne,1,SSAI-L1-T01,56.88,3.9903544146791226,105.45
2026-04-14T12:29:29,Roubaix,3,SROU-L3-T01,144.41,12.0,119.3
2026-04-26T19:17:02,Saint-Etienne,1,SSAI-L1-T01,60.61,6.170853661895345,133.88
2026-04-12T04:54:10,Saint-Etienne,2,SSAI-L2-T01,54.6,2.997710034958094,109.82
2026-04-03T21:11:55,Saint-Etienne,3,SSAI-L3-T01,58.56,3.61186064043786,108.22
2026-04-20T18:01:01,Saint-Etienne,2,SSAI-L2-T01,61.02,3.5612014332775344,116.32
2026-04-26T21:18:19,Saint-Etienne,1,SSAI-L1-T01,76.85,4.929619314230754,96.96
2026-04-18T01:31:49,Lyon,1,SLYO-L1-T01,64.14,4.456572240972493,97.06
2026-04-06T15:48:05,Lyon,1,SLYO-L1-T01,69.83,1.9903870558412926,128.52
2026-04-06T06:23:49,Lyon,1,SLYO-L1-T01,73.2,4.792912405003772,86.65
2026-04-26T19:02:19,Saint-Etienne,1,SSAI-L1-T01,60.39,4.887712208532924,105.97
2026-04-19T16:50:36,Roubaix,3,SROU-L3-T01,141.76,12.0,104.41
2026-04-08T14:47:52,Roubaix,2,SROU-L2-T01,51.65,4.308354352884781,121.76
2026-04-17T10:29:50,Roubaix,3,SROU-L3-T01,141.18,12.0,115.04
2026-04-12T23:03:30,Saint-Etienne,2,SSAI-L2-T01,64.87,3.4537652176133866,117.12
2026-04-15T11:34:22,Saint-Etienne,2,SSAI-L2-T01,56.21,2.215350624098492,106.62
2026-04-10T12:52:52,Roubaix,2,SROU-L2-T01,75.32,4.239007138649902,109.88
2026-04-20T11:53:28,Lyon,1,SLYO-L1-T01,56.45,2.5615532405618264,114.23
2026-04-04T21:49:54,Lyon,1,SLYO-L1-T01,63.17,4.458440083070001,108.83
2026-04-26T10:31:39,Roubaix,1,SROU-L1-T01,65.79,3.7622563006680263,98.85
2026-04-15T03:28:38,Saint-Etienne,3,SSAI-L3-T01,52.36,4.26396335330775,90.19
2026-04-23T08:16:39,Roubaix,3,SROU-L3-T01,153.23,12.0,115.88
2026-04-02T23:13:10,Roubaix,1,SROU-L1-T01,76.96,2.856610931746573,85.51
2026-04-26T12:48:05,Roubaix,3,SROU-L3-T01,149.55,12.0,120.4
2026-04-02T06:20:52,Roubaix,1,SROU-L1-T01,61.85,2.2023398719154206,85.89
2026-04-15T12:34:54,Saint-Etienne,3,SSAI-L3-T01,61.51,6.98706764263846,96.69
2026-04-21T14:22:37,Lyon,1,SLYO-L1-T01,74.98,4.811976950966313,135.84
2026-04-04T22:24:11,Saint-Etienne,3,SSAI-L3-T01,75.0,4.658339572474994,108.36
2026-04-17T23:02:54,Saint-Etienne,1,SSAI-L1-T01,59.32,5.114190949973877,123.67
2026-04-28T09:25:35,Roubaix,1,SROU-L1-T01,65.39,4.412972603464623,109.12
2026-04-28T22:06:23,Saint-Etienne,1,SSAI-L1-T01,66.8,5.735458396728114,102.91
2026-04-03T08:14:10,Saint-Etienne,3,SSAI-L3-T01,72.33,2.317047098214128,103.7
2026-04-06T09:04:15,Roubaix,4,SROU-L4-T01,51.24,4.425010980642396,105.39
2026-04-08T00:50:38,Roubaix,4,SROU-L4-T01,66.81,1.4555548628840964,95.72
2026-04-28T21:19:01,Saint-Etienne,2,SSAI-L2-T01,58.82,4.655344437556233,117.74
2026-04-11T20:11:50,Roubaix,1,SROU-L1-T01,58.34,5.674542628667335,117.54
2026-04-19T14:16:37,Saint-Etienne,1,SSAI-L1-T01,64.85,3.3543878872783983,126.95
2026-04-18T04:33:44,Roubaix,4,SROU-L4-T01,60.08,4.984484048208563,131.48
2026-04-11T23:00:33,Roubaix,1,SROU-L1-T01,68.95,3.9041116840215753,113.24
2026-04-12T03:08:43,Saint-Etienne,3,SSAI-L3-T01,71.78,4.871760124479297,109.5
2026-04-21T00:02:30,Saint-Etienne,3,SSAI-L3-T01,67.28,4.256793422996416,118.19
2026-04-12T11:38:13,Roubaix,2,SROU-L2-T01,52.23,3.2146932212543295,116.33
2026-04-18T11:25:12,Roubaix,2,SROU-L2-T01,80.59,5.02572640076091,102.1
2026-04-09T14:54:11,Roubaix,3,SROU-L3-T01,149.61,12.0,122.16
2026-04-07T08:04:57,Lyon,1,SLYO-L1-T01,67.65,5.4387218101515185,102.03
2026-04-15T15:16:22,Saint-Etienne,1,SSAI-L1-T01,47.9,4.744001968256444,87.47
2026-04-20T16:40:45,Lyon,1,SLYO-L1-T01,59.4,3.2952686590950613,115.74
2026-04-23T10:43:06,Roubaix,1,SROU-L1-T01,63.12,4.505641187326822,113.95
2026-04-27T09:33:33,Saint-Etienne,1,SSAI-L1-T01,50.13,2.9323825883712304,96.09
2026-04-23T14:39:25,Saint-Etienne,3,SSAI-L3-T01,53.05,4.3062489524887955,96.66
2026-04-13T18:21:04,Lyon,1,SLYO-L1-T01,72.33,2.8287561811140916,114.52
2026-04-18T02:21:21,Saint-Etienne,2,SSAI-L2-T01,59.35,,83.87
2026-04-14T10:15:39,Saint-Etienne,3,SSAI-L3-T01,76.23,3.436752596324961,110.13
2026-04-15T23:55:20,Lyon,1,SLYO-L1-T01,64.75,3.805346493110186,124.42
2026-04-20T20:52:20,Roubaix,1,SROU-L1-T01,69.74,4.846857554277586,112.88
2026-04-05T16:09:51,Lyon,1,SLYO-L1-T01,69.9,4.820926283993502,115.73
2026-04-24T03:40:02,Roubaix,4,SROU-L4-T01,62.48,5.0521476111996435,110.56
2026-04-10T08:23:17,Lyon,1,SLYO-L1-T01,70.12,4.637096730322832,86.91
2026-04-19T06:50:00,Roubaix,3,SROU-L3-T01,149.38,12.0,118.35
2026-04-02T07:34:21,Roubaix,4,SROU-L4-T01,64.22,4.8471292916081925,118.01
2026-04-25T07:35:18,Roubaix,4,SROU-L4-T01,74.64,3.678450653277712,124.86
2026-04-17T00:57:52,Lyon,1,SLYO-L1-T01,71.85,2.6344280976452215,121.61
2026-04-06T09:15:17,Saint-Etienne,3,SSAI-L3-T01,68.85,5.0226549443268,103.02
2026-04-24T19:24:16,Lyon,1,SLYO-L1-T01,73.55,4.574481367949727,121.84
2026-04-07T19:01:02,Saint-Etienne,3,SSAI-L3-T01,71.88,0.9841658355965295,105.36
2026-04-16T09:30:15,Lyon,1,SLYO-L1-T01,54.68,5.172565630256077,107.44
2026-04-12T13:53:26,Roubaix,3,SROU-L3-T01,154.15,12.0,94.11
2026-04-24T22:34:49,Lyon,1,SLYO-L1-T01,48.14,6.094776634457605,129.18
2026-04-11T08:36:17,Roubaix,4,SROU-L4-T01,66.19,2.594046323299351,128.23
2026-04-07T14:49:58,Saint-Etienne,1,SSAI-L1-T01,57.37,5.038166492203191,92.35
2026-04-08T15:16:11,Roubaix,3,SROU-L3-T01,140.19,12.0,102.99
2026-04-20T07:36:48,Roubaix,4,SROU-L4-T01,51.41,2.486131273904242,116.62
2026-04-24T01:40:48,Saint-Etienne,1,SSAI-L1-T01,83.15,4.978657822056976,93.04
2026-04-23T10:43:25,Saint-Etienne,1,SSAI-L1-T01,58.11,3.129970662193083,106.65
2026-04-03T07:59:42,Lyon,1,SLYO-L1-T01,59.69,4.308575770603681,80.0
2026-04-19T10:48:02,Saint-Etienne,3,SSAI-L3-T01,65.81,3.082438190678791,106.94
2026-04-08T16:04:22,Roubaix,3,SROU-L3-T01,157.34,12.0,106.04
2026-04-23T13:09:59,Saint-Etienne,2,SSAI-L2-T01,62.53,4.452318138510475,103.49
2026-04-13T12:22:04,Roubaix,3,SROU-L3-T01,159.43,12.0,87.59
2026-04-25T12:24:00,Roubaix,3,SROU-L3-T01,155.49,12.0,100.7
2026-04-25T04:16:58,Roubaix,3,SROU-L3-T01,150.17,12.0,108.71
2026-04-02T19:59:14,Saint-Etienne,3,SSAI-L3-T01,60.74,3.1165832912049924,111.35
2026-04-14T20:27:51,Lyon,1,SLYO-L1-T01,79.11,4.177400085997874,99.06
2026-04-09T01:12:23,Roubaix,1,SROU-L1-T01,84.37,5.548145675124037,100.48
2026-04-19T16:20:22,Saint-Etienne,2,SSAI-L2-T01,57.17,2.538368308048534,111.23
2026-04-15T00:53:09,Roubaix,1,SROU-L1-T01,52.99,6.449503114283527,99.25
2026-04-20T20:17:55,Saint-Etienne,1,SSAI-L1-T01,54.35,2.423454036286121,118.04
2026-04-19T05:26:22,Saint-Etienne,2,SSAI-L2-T01,71.85,3.0209111354495986,119.08
2026-04-20T10:15:36,Roubaix,2,SROU-L2-T01,56.73,6.054399493466184,97.44
2026-04-21T14:35:15,Saint-Etienne,1,SSAI-L1-T01,77.79,5.059479492212361,101.44
2026-04-10T02:27:28,Lyon,1,SLYO-L1-T01,66.02,3.303849463257666,126.46
2026-04-01T00:06:02,Roubaix,4,SROU-L4-T01,61.44,2.8268625424432345,105.66
2026-04-09T00:32:30,Saint-Etienne,3,SSAI-L3-T01,62.58,3.0213541289464385,128.77
2026-04-27T04:15:15,Saint-Etienne,3,SSAI-L3-T01,46.6,4.639060093475932,93.3
2026-04-09T02:48:37,Lyon,1,SLYO-L1-T01,79.39,6.522894350328363,124.05
2026-04-12T21:35:16,Roubaix,4,SROU-L4-T01,52.55,4.911576427480348,134.88
2026-04-26T08:31:25,Lyon,1,SLYO-L1-T01,81.5,5.124076608010515,125.43
2026-04-08T06:39:59,Roubaix,1,SROU-L1-T01,71.05,4.065986544213242,97.13
2026-04-24T15:59:24,Saint-Etienne,1,SSAI-L1-T01,75.84,4.664107808754045,96.39
2026-04-19T10:31:32,Roubaix,3,SROU-L3-T01,149.78,12.0,117.58
2026-04-10T01:37:51,Roubaix,1,SROU-L1-T01,66.19,3.5236989651644057,94.95
2026-04-08T15:39:09,Saint-Etienne,2,SSAI-L2-T01,57.52,4.30219595855352,95.17
2026-04-11T11:14:27,Roubaix,1,SROU-L1-T01,76.98,4.307344422972366,95.43
2026-04-17T02:02:48,Saint-Etienne,2,SSAI-L2-T01,70.59,4.200966857925059,80.0
2026-04-24T01:34:51,Saint-Etienne,3,SSAI-L3-T01,52.25,2.257943042023114,97.28
2026-04-11T04:01:46,Roubaix,3,SROU-L3-T01,157.43,12.0,93.09
2026-04-27T10:53:02,Lyon,1,SLYO-L1-T01,57.58,4.8587034785262,103.2
2026-04-09T03:59:33,Lyon,1,SLYO-L1-T01,58.79,4.706601441507467,122.65
2026-04-29T01:31:48,Saint-Etienne,3,SSAI-L3-T01,55.62,3.5768602501267495,114.7
2026-04-19T18:59:30,Saint-Etienne,1,SSAI-L1-T01,74.15,4.410204622867638,108.42
2026-04-25T05:20:14,Saint-Etienne,2,SSAI-L2-T01,62.36,4.19573409285797,111.92
2026-04-07T05:22:37,Lyon,1,SLYO-L1-T01,72.93,4.667220877171741,122.23
2026-04-28T21:56:59,Saint-Etienne,2,SSAI-L2-T01,73.24,3.5725468355403986,108.92
2026-04-14T14:48:03,Roubaix,4,SROU-L4-T01,63.17,3.408826389535581,119.44
2026-04-07T20:42:41,Saint-Etienne,3,SSAI-L3-T01,62.94,3.169855750663019,80.0
2026-04-13T02:15:47,Lyon,1,SLYO-L1-T01,77.56,3.757848451277651,117.6
2026-04-09T16:10:53,Saint-Etienne,3,SSAI-L3-T01,63.39,4.820243457203446,110.62
2026-04-06T10:30:14,Saint-Etienne,2,SSAI-L2-T01,67.92,2.765228825156844,118.95
2026-04-13T20:03:51,Saint-Etienne,1,SSAI-L1-T01,59.34,4.418466340124295,105.28
2026-04-20T17:45:19,Saint-Etienne,1,SSAI-L1-T01,73.56,1.5545056306715257,106.49
2026-04-18T12:57:19,Lyon,1,SLYO-L1-T01,73.2,3.3744696573592767,98.39
2026-04-14T01:27:58,Roubaix,4,SROU-L4-T01,56.39,2.574804377445379,106.93
2026-04-17T04:15:08,Lyon,1,SLYO-L1-T01,61.53,2.7145621432091795,101.37
2026-04-14T22:13:16,Saint-Etienne,3,SSAI-L3-T01,48.46,3.1570833135007947,108.54
2026-04-20T06:22:28,Saint-Etienne,3,SSAI-L3-T01,60.79,3.9612459355551093,104.74
2026-04-05T14:02:53,Saint-Etienne,2,SSAI-L2-T01,59.66,1.1246791467787645,125.73
2026-04-28T12:49:32,Saint-Etienne,3,SSAI-L3-T01,63.38,4.285163759562006,99.83
2026-04-29T00:55:42,Saint-Etienne,2,SSAI-L2-T01,56.73,2.7931867621488546,110.84
2026-04-07T00:21:29,Saint-Etienne,1,SSAI-L1-T01,66.04,4.459743666478035,110.68
2026-04-04T23:30:08,Roubaix,2,SROU-L2-T01,84.66,2.7317961224097624,89.73
2026-04-13T14:21:42,Saint-Etienne,1,SSAI-L1-T01,49.17,6.039833867549893,114.1
2026-04-14T20:02:56,Roubaix,1,SROU-L1-T01,74.83,2.1876842521698205,103.39
2026-04-14T09:44:56,Roubaix,2,SROU-L2-T01,61.44,1.5529438142935543,109.19
2026-04-05T03:11:11,Roubaix,4,SROU-L4-T01,48.85,4.334777410923665,101.5
2026-04-25T17:43:07,Roubaix,1,SROU-L1-T01,64.97,4.714480906899879,105.31
2026-04-17T23:44:10,Roubaix,2,SROU-L2-T01,65.36,4.185407540802828,127.01
2026-04-27T15:47:07,Saint-Etienne,1,SSAI-L1-T01,53.72,4.015616903494426,99.11
2026-04-13T01:00:12,Saint-Etienne,1,SSAI-L1-T01,71.32,5.892519270219147,118.26
2026-04-13T21:30:14,Roubaix,3,SROU-L3-T01,158.04,12.0,108.69
2026-04-13T01:04:49,Saint-Etienne,1,SSAI-L1-T01,74.36,3.4286570703793333,136.78
2026-04-26T15:07:30,Saint-Etienne,3,SSAI-L3-T01,70.13,3.8985762477375765,124.44
2026-04-03T09:22:37,Saint-Etienne,2,SSAI-L2-T01,61.43,5.554782496300676,109.3
2026-04-22T02:11:39,Saint-Etienne,3,SSAI-L3-T01,60.69,3.721059723363437,107.41
2026-04-11T19:02:54,Saint-Etienne,1,SSAI-L1-T01,58.13,5.182285104745919,94.74
2026-04-04T05:48:54,Roubaix,1,SROU-L1-T01,63.86,1.2254576953426464,101.84
2026-04-12T18:16:52,Saint-Etienne,2,SSAI-L2-T01,70.75,3.9334441320330003,135.36
2026-04-11T17:59:08,Lyon,1,SLYO-L1-T01,68.2,3.268156911520496,114.64
2026-04-01T03:29:00,Saint-Etienne,3,SSAI-L3-T01,72.65,5.108921285003141,101.87
2026-04-05T10:14:09,Lyon,1,SLYO-L1-T01,59.46,3.0944852688013462,109.7
2026-04-09T06:07:36,Roubaix,2,SROU-L2-T01,64.15,5.297170474932193,109.81
2026-04-09T18:32:19,Roubaix,1,SROU-L1-T01,77.51,1.940946393693741,119.75
2026-04-08T00:10:11,Roubaix,2,SROU-L2-T01,69.18,3.448132757722694,90.7
2026-04-03T13:50:11,Roubaix,1,SROU-L1-T01,63.91,2.7468880354969163,111.62
2026-04-09T07:59:51,Saint-Etienne,3,SSAI-L3-T01,71.24,2.3057496578616496,97.08
2026-04-29T00:37:16,Saint-Etienne,1,SSAI-L1-T01,68.06,2.92630030038944,115.21
